Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Fife Milton Youth Basketball,https://fmbasketball.org/home,Milton,WA,School,basketball,Unclear,,,,,,,,,,,,,,fmbasketball.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://fmbasketball.org/home | https://fmbasketball.org/current-programs | https://fmbasketball.org/facility-search | https://fmbasketball.org/content/2/About-Us | https://fmbasketball.org/contact | https://fmbasketball.org/TimeOut.htm?aspxerrorpath=/Org/CurrentPrograms.aspx,Playwright,https://fmbasketball.org,https://fmbasketball.org/home,
"Find nearby businesses, restaurants and hotels in United States",https://us.a-better-place.com/,Seattle,WA,Unknown,tennis,Unclear,,,,,,,,,,,,,,us.a-better-place.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://us.a-better-place.com/ | https://us.a-better-place.com/contact.php | https://us.a-better-place.com/list.html?utm_content=lowa-courthouse | https://us.a-better-place.com/list.html?utm_content=wyoming-car-rental,Playwright,https://us.a-better-place.com,https://us.a-better-place.com/,
Finesse Inferno,https://finesseinfernobball.com/,Kirkland,WA,College / University,basketball,Unclear,,,,,,dantelewis@finesseinfernobball.com,,,,,,,,finesseinfernobball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://finesseinfernobball.com/ | https://finesseinfernobball.com/coaches/ | https://finesseinfernobball.com/academy-program-5th-8th-grade/ | https://finesseinfernobball.com/post-194/,Playwright,https://finesseinfernobball.com,https://finesseinfernobball.com/,
Flintoft's Funeral Home,https://www.flintofts.com/,Issaquah,WA,Unknown,tennis,Unclear,,,,,,,,,,,,,,flintofts.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.flintofts.com/ | https://www.flintofts.com/about/our-staff | https://www.flintofts.com/about/meet-the-family | https://www.flintofts.com/contact-us/contact-us,Playwright,https://flintofts.com,https://www.flintofts.com/,
Fran Davis,https://www.frandavisracquetball.com/,Spokane,WA,Unknown,racquetball,Unclear,5,"OES THE CLUB AGREE TO? The appropriate # of courts for the use of the camp, approximately 5 courts (more if necessary) with at least one being glass. This is determined by the # of partici",,,,,,,,,,,,frandavisracquetball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.frandavisracquetball.com/ | https://www.frandavisracquetball.com/frandavis/ | https://www.frandavisracquetball.com/3-day-camps/ | https://www.frandavisracquetball.com/hosting/,Playwright,https://frandavisracquetball.com,https://www.frandavisracquetball.com/,
Game Time,https://thegametimeway.com/,Tacoma,WA,College / University,pickleball; basketball; volleyball; futsal,Unclear,,,,,,,info@thegametimeway.com,,,,,,,thegametimeway.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://thegametimeway.com/ | https://thegametimeway.com/about/ | https://thegametimeway.com/contact/ | https://thegametimeway.com/all-events/,Playwright,https://thegametimeway.com,https://thegametimeway.com/,
Gensler,https://www.gensler.com/,New York,WA,School,basketball,Unclear,,,Art,Gensler,Founder,,,art@gensler.com,art.gensler@gensler.com,artgensler@gensler.com,agensler@gensler.com,a.gensler@gensler.com,artg@gensler.com,gensler.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.gensler.com/ | https://www.gensler.com/expertise/critical-facilities | https://www.gensler.com/legacy-of-leadership | https://www.gensler.com/about | https://www.gensler.com/about/community | https://www.gensler.com/contact | https://www.gensler.com/careers,Playwright,https://gensler.com,https://www.gensler.com/,
Gig Harbor High School,https://ghh.psd401.net/,Gig Harbor,WA,School,tennis; basketball; volleyball,Unclear,,,Erick,Counts,Athletic Director,,info@psd401.net,erick@psd401.net,erick.counts@psd401.net,erickcounts@psd401.net,ecounts@psd401.net,e.counts@psd401.net,erickc@psd401.net,psd401.net,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://ghh.psd401.net/ | https://ghh.psd401.net/75828_2 | https://www.psd401.net/75692_2 | https://ghh.psd401.net/81176_2 | https://ghh.psd401.net/55525_3 | https://www.psd401.net/51292_3,Playwright,https://ghh.psd401.net,https://ghh.psd401.net/,
Green River College,https://greenriver.edu/,Auburn,WA,College / University,tennis; basketball; volleyball; badminton,Unclear,,,,,,,,,,,,,,greenriver.edu,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://greenriver.edu/ | https://greenriver.edu/students/academics/areas-of-interest/index.html | https://greenriver.edu/students/academics/high-school-programs.html | https://greenriver.edu/students/get-involved/athletics/index.html | https://greenriver.edu/students/get-involved/recreation-and-athletics-center/index.html | https://greenriver.edu/students/get-involved/leadership/index.html | https://greenriver.edu/campus/index.html,Playwright,https://greenriver.edu,https://greenriver.edu/,
Hazen Booster Club,https://www.hazenboosters.org/,,WA,School,tennis; basketball; volleyball,Unclear,,,,,,,,,,,,,,hazenboosters.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.hazenboosters.org/ | https://www.hazenboosters.org/aboutus,Playwright,https://hazenboosters.org,https://www.hazenboosters.org/,
Home : Tacoma Community College,https://www.tacomacc.edu/,Tacoma,WA,College / University,volleyball,Unclear,,,,,,,support@tacomacc.edu,,,,,,,tacomacc.edu,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.tacomacc.edu/ | https://www.tacomacc.edu/academics-programs/academic-support/elearning/index | https://www.tacomacc.edu/academics-programs/programs/bachelor-degrees | https://www.tacomacc.edu/academics-programs/continuingeducation/index | https://www.tacomacc.edu/help/professional-technical-programs | https://www.tacomacc.edu/help/stafffacultymember,Playwright,https://tacomacc.edu,https://www.tacomacc.edu/,
Home Court,https://homecourtnw.org/,Woodinville,WA,School,basketball,Unclear,,,,,,coach.pat@homecourtnw.org,info@homecourtnw.org,,,,,,,homecourtnw.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://homecourtnw.org/ | https://homecourtnw.org/programs/ | https://homecourtnw.org/programs/summer-camp-schedule/ | https://homecourtnw.org/about/ | https://homecourtnw.org/contact/ | https://homecourtnw.org/author/awschro/,Playwright,https://homecourtnw.org,https://homecourtnw.org/,
HomeTeamsONLINE,https://www.seattle-mountaineers.org/teams/?u=SEATTLEMOUNTAINEERS&s=basketball,Bellevue,WA,Private Club,basketball,Unclear,,,,,,simsdonald@hotmail.com,,,,,,,,seattle-mountaineers.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.seattle-mountaineers.org/teams/?u=SEATTLEMOUNTAINEERS&s=basketball,Playwright,https://seattle-mountaineers.org,https://www.seattle-mountaineers.org/teams/?u=SEATTLEMOUNTAINEERS&s=basketball,
Hoop for the Valley,https://hoopforthevalley.org/,Burlington,WA,College / University,basketball,Unclear,,,Tyler,Amaya,Founder,,hello@hoopforthevalley.org,tyler@hoopforthevalley.org,tyler.amaya@hoopforthevalley.org,tyleramaya@hoopforthevalley.org,tamaya@hoopforthevalley.org,t.amaya@hoopforthevalley.org,tylera@hoopforthevalley.org,hoopforthevalley.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://hoopforthevalley.org/,Playwright,https://hoopforthevalley.org,https://hoopforthevalley.org/,
Hoop House of Yakima,https://thehoophouseofyakima.com/,,WA,College / University,basketball,Unclear,,,,,,thehoophouseofyakima@gmail.com,,,,,,,,thehoophouseofyakima.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://thehoophouseofyakima.com/ | https://thehoophouseofyakima.com/about.html | https://thehoophouseofyakima.com/contact.html,Playwright,https://thehoophouseofyakima.com,https://thehoophouseofyakima.com/,
Hoop Land,https://hooplandwa.com/,Seattle,WA,School,basketball,Unclear,,,,,,,info@hooplandwa.com,,,,,,,hooplandwa.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://hooplandwa.com/,Playwright,https://hooplandwa.com,https://hooplandwa.com/,
Hoop Land Academy,https://hooplandacademy.com/,Seattle,WA,School,basketball,Unclear,,,,,,hoopland.wa@gmail.com,,,,,,,,hooplandacademy.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://hooplandacademy.com/ | https://hooplandacademy.com/about-hoop-land-academy/ | https://hooplandacademy.com/player-development/,Playwright,https://hooplandacademy.com,https://hooplandacademy.com/,
Ignite Volleyball Academy,https://www.ignitevolleyballacademy.com/,,WA,School,volleyball,Unclear,,,,,,,admin@ignitevolleyballacademy.com,,,,,,,ignitevolleyballacademy.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.ignitevolleyballacademy.com/,Playwright,https://ignitevolleyballacademy.com,https://www.ignitevolleyballacademy.com/,
Infinite Training,https://www.theinfinitetraining.com/,Bellingham,WA,College / University,basketball; volleyball,Unclear,,,,,,infinitetraining101@gmail.com,,,,,,,,theinfinitetraining.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.theinfinitetraining.com/ | https://www.theinfinitetraining.com/contact | https://www.theinfinitetraining.com/about-it-athlete-development,Playwright,https://theinfinitetraining.com,https://www.theinfinitetraining.com/,
Innis Arden Tennis Club,https://www.innisardentennis.com/,Seattle,WA,Racquet / Tennis Club,pickleball; tennis,Unclear,,,,,,innisardentennisclub@gmail.com,,,,,,,,innisardentennis.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.innisardentennis.com/ | https://www.innisardentennis.com/contact,Playwright,https://innisardentennis.com,https://www.innisardentennis.com/,
International Basketball Club,https://unknownbasketball.com/,Richland,WA,College / University,basketball,Unclear,,,Tony,Jr,Program Director,tonyeacklesjr@gmail.com,,,,,,,,unknownbasketball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://unknownbasketball.com/ | https://unknownbasketball.com/about-uba | https://unknownbasketball.com/staff-1 | https://unknownbasketball.com/about-our-club-teams-1 | https://unknownbasketball.com/contact-us,Playwright,https://unknownbasketball.com,https://unknownbasketball.com/,
Itz Sports Perform 3,https://www.itzsportsperformance.com/,Spokane Valley,WA,Health Club,pickleball; basketball,Unclear,4,"d, control, and coordination. In addition to our basketball training areas, we also offer four pickleball courts, complete with in-ground poles and painted lines, giving players of all ages a profession",,,,,info@itzsportsperformance.com,,,,,,,itzsportsperformance.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.itzsportsperformance.com/ | https://www.itzsportsperformance.com/about | https://www.itzsportsperformance.com/our-facility | https://www.itzsportsperformance.com/meet-the-team | https://www.itzsportsperformance.com/memberships | https://www.itzsportsperformance.com/contact,Playwright,https://itzsportsperformance.com,https://www.itzsportsperformance.com/,
Jason Lee Swim & Tennis Club,https://www.jasonleepool.com/,Richland,WA,Racquet / Tennis Club,tennis,Unclear,,,,,,jasonleeswimandtennisclub@gmail.com,,,,,,,,jasonleepool.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.jasonleepool.com/ | https://www.jasonleepool.com/membership | https://www.jasonleepool.com/contact | https://www.jasonleepool.com/about,Playwright,https://jasonleepool.com,https://www.jasonleepool.com/,
Jefferson County Soccer Club > Home,https://www.jcsoccerclub.org/,Port Townsend,WA,Private Club,futsal,Unclear,,,,,,president@jcsoccerclub.org,,,,,,,,jcsoccerclub.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.jcsoccerclub.org/ | https://www.jcsoccerclub.org/Default.aspx,Playwright,https://jcsoccerclub.org,https://www.jcsoccerclub.org/,
Jololo Hoops,https://www.jololohoops.com/,Ridgefield,WA,Unknown,basketball,Unclear,,,,,,jololohoops@gmail.com,,,,,,,,jololohoops.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.jololohoops.com/ | https://www.jololohoops.com/aboutjololo | https://www.jololohoops.com/contact,Playwright,https://jololohoops.com,https://www.jololohoops.com/,
KitsapRACC.com,https://www.kitsapracc.com/,,WA,Health Club,basketball,Unclear,,,,,,member@kitsapracc.com,,,,,,,,kitsapracc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: zip. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.kitsapracc.com/ | https://www.kitsapracc.com/memberships | https://www.kitsapracc.com/rickstar,Playwright,https://kitsapracc.com,https://www.kitsapracc.com/,
Klahaya Swim & Tennis Club,https://www.klahaya.net/,Edmonds,WA,Racquet / Tennis Club,tennis,Unclear,,,Nick,Echelbarger,President,,membership@klahaya.net,nick@klahaya.net,nick.echelbarger@klahaya.net,nickechelbarger@klahaya.net,nechelbarger@klahaya.net,n.echelbarger@klahaya.net,nicke@klahaya.net,klahaya.net,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.klahaya.net/ | https://www.klahaya.net/contact/ | https://www.klahaya.net/members/manage-account/ | https://www.klahaya.net/about/ | https://www.klahaya.net/about/board-of-directors/ | https://www.klahaya.net/about/staff/ | https://www.klahaya.net/about/rules-regulations/,Playwright,https://klahaya.net,https://www.klahaya.net/,
LA Fitness,https://lafitness.com/Pages/Default.aspx,,WA,Health Club,basketball; volleyball; squash; racquetball,Unclear,,,,,,contactus@fitnessintl.com,,,,,,,,fitnessintl.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://lafitness.com/Pages/Default.aspx | https://lafitness.com/Pages/MembershipSignUpSearch.aspx | https://lafitness.com/Pages/ContactUs.aspx | https://lafitness.com/Pages/CorporateSignup.aspx | https://lafitness.com/Pages/equipment.aspx | https://lafitness.com/pages/login.aspx | https://lafitness.com/Pages/MembershipQuestions.aspx,Playwright,https://lafitness.com,https://lafitness.com/Pages/Default.aspx,
Lake Stevens Basketball Club,https://www.lakestevensbasketball.com/,Lake Stevens,WA,School,basketball,Unclear,,,,,,,,,,,,,,lakestevensbasketball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.lakestevensbasketball.com/,Playwright,https://lakestevensbasketball.com,https://www.lakestevensbasketball.com/,
Lake Washington School District,https://www.lwsd.org/,Redmond,WA,College / University,tennis,Unclear,,,,,,,,,,,,,,lwsd.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.lwsd.org/ | https://www.lwsd.org/help/contact-us | https://www.lwsd.org/programs/athletics | https://www.lwsd.org/services/accelerated-programs | https://www.lwsd.org/programs/before-after-school-care | https://www.lwsd.org/programs/choice-schools | https://www.lwsd.org/help/report-a-facilities-issue,Playwright,https://lwsd.org,https://www.lwsd.org/,
Legends Basketball Facility,https://www.acperformancetraining.com/,Vancouver,WA,College / University,basketball,Unclear,,,,,,,,,,,,,,acperformancetraining.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.acperformancetraining.com/ | https://www.acperformancetraining.com/legends-memberships | https://www.acperformancetraining.com/facilityinformation | https://www.acperformancetraining.com/work | https://www.acperformancetraining.com/moreau,Playwright,https://acperformancetraining.com,https://www.acperformancetraining.com/,
Liberty Lake Athletic Club,https://www.libertylakeathleticclub.com/,Liberty Lake,WA,Athletic Center,basketball,Unclear,,,,,,llacstaff@gmail.com,,,,,,,,libertylakeathleticclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.libertylakeathleticclub.com/ | https://www.libertylakeathleticclub.com/basketball-court/ | https://www.libertylakeathleticclub.com/contact-us/ | https://www.libertylakeathleticclub.com/kids/,Playwright,https://libertylakeathleticclub.com,https://www.libertylakeathleticclub.com/,
Library,https://puyalluplibrary.org/2436/Library,Puyallup,WA,Unknown,pickleball,Unclear,,,,,,,,,,,,,,puyalluplibrary.org,Needs Review,"Court sports found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://puyalluplibrary.org/2436/Library | https://puyalluplibrary.org/1751/Library-News-and-Events,Playwright,https://puyalluplibrary.org,https://puyalluplibrary.org/2436/Library,
Library,https://longviewlibrary.org/743/Library,Longview,WA,Private Club,basketball,Unclear,,,,,,,,,,,,,,longviewlibrary.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://longviewlibrary.org/743/Library | https://longviewlibrary.org/744/About-Us | https://longviewlibrary.org/810/Programs-Events | https://longviewlibrary.org/802/Programs | https://longviewlibrary.org/804/Book-Clubs | https://longviewlibrary.org/m/directory,Playwright,https://longviewlibrary.org,https://longviewlibrary.org/743/Library,
Lighthouse Oceanfront Resort,https://www.lighthouseresort.net/,Long Beach,WA,Unknown,pickleball; tennis,Unclear,6,"well as private and group lessons, our resort caters to players of all skill levels. Our six pickleball courts, available year-round, feature a tennis surface, ensuring optimal gameplay for every matc",,,,email@lighthouseresort.net,,,,,,,,lighthouseresort.net,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.lighthouseresort.net/ | https://www.lighthouseresort.net/about/,Playwright,https://lighthouseresort.net,https://www.lighthouseresort.net/,
LOCALHOOPS Training Academy,https://www.localhoops.org/,Bellevue,WA,School,basketball,Unclear,,,,,,,,,,,,,,localhoops.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.localhoops.org/ | https://www.localhoops.org/about | https://www.localhoops.org/about/faq,Playwright,https://localhoops.org,https://www.localhoops.org/,
Lynnwood Swim and Tennis Club,https://lynnwoodswimclub.com/,Richland,WA,Racquet / Tennis Club,tennis,Unclear,,,,,,lynnwoodswimtennisclub@gmail.com,,,,,,,,lynnwoodswimclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://lynnwoodswimclub.com/,Playwright,https://lynnwoodswimclub.com,https://lynnwoodswimclub.com/,
Maple Valley,https://www.mvicasa.org/,Maple Valley,WA,Unknown,badminton,Unclear,,,,,,,,,,,,,,mvicasa.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.mvicasa.org/ | https://www.mvicasa.org/youth-leadership-mastermind/ | https://www.mvicasa.org/contact/,Playwright,https://mvicasa.org,https://www.mvicasa.org/,
McCormick Pickleball & Tennis Club,https://www.mccormick-pickleball-tennis.org/,Port Orchard,WA,Pickleball Club,pickleball; tennis,Unclear,4,"es in a row) will rotate out. Partners will switch to a new partner after each game. If 3-4 courts are in use, courts may be designated by the players by level of play. (novice, intermedia",,,,,,,,,,,,mccormick-pickleball-tennis.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.mccormick-pickleball-tennis.org/ | https://www.mccormick-pickleball-tennis.org/about-mcpt | https://www.mccormick-pickleball-tennis.org/contact-us,Playwright,https://mccormick-pickleball-tennis.org,https://www.mccormick-pickleball-tennis.org/,
Mercer Island Basketball,https://www.mercerislandbasketball.org/,Mercer Island,WA,School,basketball,Unclear,,,,,,,,,,,,,,mercerislandbasketball.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.mercerislandbasketball.org/ | https://www.mercerislandbasketball.org/page/show/4502297-contact-us | https://www.mercerislandbasketball.org/about,Playwright,https://mercerislandbasketball.org,https://www.mercerislandbasketball.org/,
Mercer Island Beach Club,https://www.mibeachclub.com/,Mercer Island,WA,Private Club,pickleball; tennis,Unclear,,,,,,,,,,,,,,mibeachclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.mibeachclub.com/ | https://www.mibeachclub.com/membership | https://www.mibeachclub.com/Programs,Playwright,https://mibeachclub.com,https://www.mibeachclub.com/,
Meridian Valley Country Club,https://meridianvalleycc.com/,Sekent,WA,Country Club,pickleball,Unclear,,,,,,,,,,,,,,meridianvalleycc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://meridianvalleycc.com/ | https://meridianvalleycc.com/web/pages/membership-options | https://meridianvalleycc.com/web/pages/contact-us | https://meridianvalleycc.com/web/pages/practice-training-facilities | https://meridianvalleycc.com/web/pages/golf-shop-staff | https://meridianvalleycc.com/web/pages/private-golf-program,Playwright,https://meridianvalleycc.com,https://meridianvalleycc.com/,
Mill Creek Warriors Basketball Club,https://millcreekwarriorsbasketball.org/,Mill Creek,WA,Private Club,basketball,Unclear,,,,,,,,,,,,,,millcreekwarriorsbasketball.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://millcreekwarriorsbasketball.org/,Playwright,https://millcreekwarriorsbasketball.org,https://millcreekwarriorsbasketball.org/,
Monroe School District,https://www.monroe.wednet.edu/,Monroe,WA,College / University,tennis,Unclear,,,,,,,,,,,,,,monroe.wednet.edu,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.monroe.wednet.edu/ | https://www.monroe.wednet.edu/about | https://www.monroe.wednet.edu/academic-programs | https://www.monroe.wednet.edu/about/calendar | https://www.monroe.wednet.edu/about/district-handbook | https://www.monroe.wednet.edu/staff-hub | https://www.monroe.wednet.edu/about/enrollment,Playwright,https://monroe.wednet.edu,https://www.monroe.wednet.edu/,
Moses Lake Basketball Academy,https://mlbasketballacademy.org/,Moses Lake,WA,School,basketball,Unclear,,,,,,,info@mlbasketballacademy.org,,,,,,,mlbasketballacademy.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://mlbasketballacademy.org/ | https://mlbasketballacademy.org/about.html | https://mlbasketballacademy.org/contact.html,Playwright,https://mlbasketballacademy.org,https://mlbasketballacademy.org/,
"Moses Lake High School (Moses Lake, WA) Athletics",https://www.gomlmavericks.com/,Moses Lake,WA,College / University,tennis; basketball; volleyball,Unclear,,,Loren,Sandhop,Athletic Director,,,loren@gomlmavericks.com,loren.sandhop@gomlmavericks.com,lorensandhop@gomlmavericks.com,lsandhop@gomlmavericks.com,l.sandhop@gomlmavericks.com,lorens@gomlmavericks.com,gomlmavericks.com,Needs Review,"Court sports found, but indoor/outdoor not stated. WA location evidence: address. No court count stated by a reliable source; left blank. Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.gomlmavericks.com/ | https://www.gomlmavericks.com/facilities | https://www.gomlmavericks.com/directory,Playwright,https://gomlmavericks.com,https://www.gomlmavericks.com/,
Mr. G's Tennis Camp,https://www.mrgstenniscamp.com/,Maple Valley,WA,Racquet / Tennis Club,pickleball; tennis,Unclear,,,,,,,info@mrgstenniscamp.com,,,,,,,mrgstenniscamp.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.mrgstenniscamp.com/,Playwright,https://mrgstenniscamp.com,https://www.mrgstenniscamp.com/,
Mt. Rainier Athletic Club,https://www.playmrac.com/,Bonney Lake,WA,College / University,basketball,Unclear,,,Marc,Russell,Executive Director,marc.russell@mtrainierfc.org,info@mtrainierfc.org,,,,,,,mtrainierfc.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.playmrac.com/ | https://www.playmrac.com/soccer/about-us/staff/ | https://www.playmrac.com/soccer/about-us/contact-us/ | https://www.playmrac.com/soccer/programs/competitive-soccer/ | https://www.playmrac.com/soccer/programs/recreational/ | https://www.playmrac.com/soccer/programs/futures/ | https://www.playmrac.com/soccer/programs/goalkeeping/,Playwright,https://playmrac.com,https://www.playmrac.com/,
