Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Gaston Christian School,https://gastonchristian.org/,Gastonia,NC,College / University,basketball,Unclear,,,Tom,Hawxwell,Athletic Director,thawxwell@gastonchristian.org,,,,,,,,gastonchristian.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://gastonchristian.org/ | https://gastonchristian.org/about/ | https://gastonchristian.org/international/ | https://gastonchristian.org/hub/,Playwright,https://gastonchristian.org,https://gastonchristian.org/,
Gaston Country Club,https://www.gastoncc.com/,Gastonia,NC,Country Club,tennis,Unclear,,,,,,,membership@gastoncc.com,,,,,,,gastoncc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.gastoncc.com/ | https://www.gastoncc.com/contact-us | https://www.gastoncc.com/membership,Playwright,https://gastoncc.com,https://www.gastoncc.com/,
Gate City Bounce House & Party Rentals,https://gatecitybounce.com/,Greensboro,NC,School,basketball,Unclear,,,,,,info.gatecitybounce@gmail.com,,,,,,,,gatecitybounce.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://gatecitybounce.com/ | https://gatecitybounce.com/rentals/ | https://gatecitybounce.com/rentals/all-rentals/ | https://gatecitybounce.com/rentals/water-slide-rentals/ | https://gatecitybounce.com/rentals/bounce-houses/ | https://gatecitybounce.com/rentals/obstacle-courses/ | https://gatecitybounce.com/rentals/inflatable-games/,Playwright,https://gatecitybounce.com,https://gatecitybounce.com/,
Gates Four Golf & Country Club,https://www.gatesfour.com/,Fayetteville,NC,Country Club,tennis,Unclear,,,Kevin,Lavertu,General Manager,klavertu@gatesfour.com,,,,,,,,gatesfour.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.gatesfour.com/ | https://www.gatesfour.com/contact/,Playwright,https://gatesfour.com,https://www.gatesfour.com/,
Gibson Village CBO,https://gibsonvillage.org/,Concord,NC,Health Club,basketball; volleyball,Unclear,,,,,,,,,,,,,,gibsonvillage.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://gibsonvillage.org/ | https://gibsonvillage.org/facility-rentals/ | https://gibsonvillage.org/contact-us/ | https://gibsonvillage.org/staff/,Playwright,https://gibsonvillage.org,https://gibsonvillage.org/,
Golf and Country Club Monroe NC,https://rollinghillscountryclub.org/,Monroe,NC,Country Club,tennis,Unclear,,,,,,,,,,,,,,rollinghillscountryclub.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://rollinghillscountryclub.org/ | https://rollinghillscountryclub.org/Contact-Us.aspx | https://rollinghillscountryclub.org/Membership | https://rollinghillscountryclub.org/Contact-Us,Playwright,https://rollinghillscountryclub.org,https://rollinghillscountryclub.org/,
Golf Community North Carolina,https://www.countrycluboflandfall.com/,Wilmington,NC,Country Club,pickleball; tennis,Unclear,,,,,,,membership@countrycluboflandfall.com,,,,,,,countrycluboflandfall.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.countrycluboflandfall.com/ | https://www.countrycluboflandfall.com/web/pages/membership | https://www.countrycluboflandfall.com/web/pages/management-team | https://www.countrycluboflandfall.com/web/pages/blue-blazers-executive-leadership-program | https://www.countrycluboflandfall.com/web/pages/youth-programming,Playwright,https://countrycluboflandfall.com,https://www.countrycluboflandfall.com/,
Golf Course Home,https://www.golfcoursehome.com/,Sunset Beach,NC,Country Club,pickleball; tennis,Unclear,,,David,Lott,Founder,,,david@golfcoursehome.com,david.lott@golfcoursehome.com,davidlott@golfcoursehome.com,dlott@golfcoursehome.com,d.lott@golfcoursehome.com,davidl@golfcoursehome.com,golfcoursehome.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.golfcoursehome.com/ | https://www.golfcoursehome.com/golf-course-home-network/ | https://www.golfcoursehome.com/contact-us/ | https://www.golfcoursehome.com/15-frequently-asked-questions-about-prc-ownership/ | https://www.golfcoursehome.com/community-amenities/rentals/,Playwright,https://golfcoursehome.com,https://www.golfcoursehome.com/,
Grandviewswimclub,https://www.grandviewswimclub.com/,Pfafftown,NC,Private Club,basketball,Unclear,,,,,,,,,,,,,,grandviewswimclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.grandviewswimclub.com/ | https://www.grandviewswimclub.com/membership | https://www.grandviewswimclub.com/about-us,Playwright,https://grandviewswimclub.com,https://www.grandviewswimclub.com/,
Greensboro Badminton Club,https://www.greensborobadminton.com/,Greensboro,NC,Private Club,badminton,Unclear,,,,,,,,,,,,,,greensborobadminton.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.greensborobadminton.com/ | https://www.greensborobadminton.com/register | https://www.greensborobadminton.com/about | https://www.greensborobadminton.com/training,Playwright,https://greensborobadminton.com,https://www.greensborobadminton.com/,
Greensboro College,https://www.greensboro.edu/,Greensboro,NC,College / University,volleyball,Unclear,,,,,,,info@greensboro.edu,,,,,,,greensboro.edu,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.greensboro.edu/ | https://www.greensboro.edu/about/ | https://www.greensboro.edu/academics/online-undergraduate-programs/ | https://www.greensboro.edu/about/safety-security/campus-conduct-hotline/ | https://www.greensboro.edu/events/event-rentals/ | https://www.greensboro.edu/contact/ | https://www.greensboro.edu/about/safety-security/,Playwright,https://greensboro.edu,https://www.greensboro.edu/,
Greensboro Tennis Foundation,https://www.gtpfoundation.org/,Greensboro,NC,Racquet / Tennis Club,tennis,Unclear,,,Mike,Belangia,Executive Director,mike@greensborotennis.com,,,,,,,,greensborotennis.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.gtpfoundation.org/ | https://www.gtpfoundation.org/our-staff | https://www.gtpfoundation.org/index.cfm,Playwright,https://gtpfoundation.org,https://www.gtpfoundation.org/,
Grimsley High School,https://grimsleyhs.gcsnc.com/,,NC,School,badminton,Unclear,,,,,,,,,,,,,,grimsleyhs.gcsnc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://grimsleyhs.gcsnc.com/ | https://grimsleyhs.gcsnc.com/our-school/meet-the-admin-team | https://grimsleyhs.gcsnc.com/our-school/our-staff | https://grimsleyhs.gcsnc.com/default-board-post-page/~board/guilford-county-schools-news/post/hs-course-registration-2026-27-1769094854325 | https://grimsleyhs.gcsnc.com/default-board-post-page/~board/grimsley-high-school-news/post/board-approves-contract-for-grimsley-athletic-fields-1768347603519 | https://grimsleyhs.gcsnc.com/default-board-post-page/~board/guilford-county-schools-news/post/board-approves-contract-for-grimsley-athletic-fields,Playwright,https://grimsleyhs.gcsnc.com,https://grimsleyhs.gcsnc.com/,
Gym and Health Club,https://powerhousegym.com/,Raleigh,NC,Health Club,basketball; racquetball,Unclear,,,,,,,,,,,,,,powerhousegym.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Third-party email removed (not on facility domain).",https://powerhousegym.com/ | https://powerhousegym.com/about-powerhouse-gym/ | https://powerhousegym.com/contact-us/ | https://powerhousegym.com/gym-services/,Playwright,https://powerhousegym.com,https://powerhousegym.com/,
H2 Volleyball,https://www.h2volleyballnc.com/,Southern Pines,NC,School,volleyball,Unclear,,,,,,,,,,,,,,h2volleyballnc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.h2volleyballnc.com/ | https://www.h2volleyballnc.com/blank-1 | https://www.h2volleyballnc.com/services-4 | https://www.h2volleyballnc.com/copy-of-register-for-our-programs | https://www.h2volleyballnc.com/copy-of-our-programs | https://www.h2volleyballnc.com/copy-of-the-coaches,Playwright,https://h2volleyballnc.com,https://www.h2volleyballnc.com/,
Hamilton Lakes Swim & Tennis Club,https://www.hamiltonlakes.org/,Greensboro,NC,Racquet / Tennis Club,pickleball; tennis; volleyball,Unclear,,,Bret,Williams,Tennis Director,bret@hamiltonlakes.org,info@hamiltonlakes.org,,,,,,,hamiltonlakes.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.hamiltonlakes.org/ | https://www.hamiltonlakes.org/our-club/leadership/ | https://www.hamiltonlakes.org/our-club/club-rental/ | https://www.hamiltonlakes.org/swim/umbrella-rental/ | https://www.hamiltonlakes.org/tennis/reserve-a-court/ | https://www.hamiltonlakes.org/tennis/tennis-staff/ | https://www.hamiltonlakes.org/hornets-swim-team/hornets-coaching-staff/,Playwright,https://hamiltonlakes.org,https://www.hamiltonlakes.org/,
Hampden-Sydney College,https://hscathletics.com/,Richlands,NC,College / University,tennis; basketball; squash,Unclear,,,,,,,,,,,,,,hscathletics.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://hscathletics.com/ | https://hscathletics.com/staff-directory | https://hscathletics.com/facilities | https://hscathletics.com/sports/2020/7/10/athletics-rss-feeds.aspx | https://hscathletics.com/news/2026/7/15/mens-basketball-colin-radcliffe-grayson-schultz-william-britt-mke-patrick-named-to-2025-26-nabc-honors-court-hampden-sydney-basketball-earns-team-academic-excellence-award.aspx,Playwright,https://hscathletics.com,https://hscathletics.com/,
"Harbour Town Racquet Club - Tennis in New Bern, NC",https://www.harbourtownracquetclub.com/,New Bern,NC,Racquet / Tennis Club,tennis,Unclear,,,,,,newberntennis@gmail.com,,,,,,,,harbourtownracquetclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.harbourtownracquetclub.com/ | https://www.harbourtownracquetclub.com/about | https://www.harbourtownracquetclub.com/contact,Playwright,https://harbourtownracquetclub.com,https://www.harbourtownracquetclub.com/,
Harrison Family YMCA,https://www.harrisonfamilyy.org/,,NC,YMCA / JCC,basketball,Unclear,,,,,,,,,,,,,,harrisonfamilyy.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.harrisonfamilyy.org/ | https://www.harrisonfamilyy.org/programs | https://www.harrisonfamilyy.org/facility-info-and-hours | https://www.harrisonfamilyy.org/facility-guidelines | https://www.harrisonfamilyy.org/rentals-and-parties | https://www.harrisonfamilyy.org/leadership-and-support-staff,Playwright,https://harrisonfamilyy.org,https://www.harrisonfamilyy.org/,
HelloLesson,https://hellolesson.com/,,NC,Unknown,tennis,Unclear,,,,,,care@hellolesson.com,,,,,,,,hellolesson.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://hellolesson.com/ | https://hellolesson.com/who-we-are,Playwright,https://hellolesson.com,https://hellolesson.com/,
Henderson Country Club,https://www.hendersoncc.net/,,NC,Country Club,tennis,Unclear,,,,,,,,,,,,,,hendersoncc.net,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: zip. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.hendersoncc.net/ | https://www.hendersoncc.net/about | https://www.hendersoncc.net/membership | https://www.hendersoncc.net/contact | https://www.hendersoncc.net/Default.aspx,Playwright,https://hendersoncc.net,https://www.hendersoncc.net/,
Henderson Family YMCA,https://hendersonymca.org/,,NC,YMCA / JCC,racquetball,Unclear,,,,,,,,,,,,,,hendersonymca.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://hendersonymca.org/ | https://hendersonymca.org/programs/about-us | https://hendersonymca.org/programs/contact | https://hendersonymca.org/programs/policies-and-procedures | https://hendersonymca.org/programs/membership-types-and-information | https://hendersonymca.org/programs/financial-assistance,Playwright,https://hendersonymca.org,https://hendersonymca.org/,
Heritage Club,https://playheritagegolf.com/,Wake Forest,NC,Racquet / Tennis Club,tennis,Unclear,,,David,Sykes,General Manager,dsykes@theheritageclub.net,,,,,,,,theheritageclub.net,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://playheritagegolf.com/ | https://playheritagegolf.com/Membership_Info | https://playheritagegolf.com/Contact_Us/Contact_Us.aspx | https://playheritagegolf.com/Membership_Info.aspx,Playwright,https://playheritagegolf.com,https://playheritagegolf.com/,
hgsrc,https://www.hgsrclub.com/,Raleigh,NC,Racquet / Tennis Club,pickleball; tennis; volleyball,Unclear,,,Mary,McRae,President,,,mary@hgsrclub.com,mary.mcrae@hgsrclub.com,marymcrae@hgsrclub.com,mmcrae@hgsrclub.com,m.mcrae@hgsrclub.com,marym@hgsrclub.com,hgsrclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.hgsrclub.com/ | https://www.hgsrclub.com/rentals | https://www.hgsrclub.com/membership | https://www.hgsrclub.com/about | https://www.hgsrclub.com/copy-of-membership-new | https://www.hgsrclub.com/membership/hgsr-club-app,Playwright,https://hgsrclub.com,https://www.hgsrclub.com/,
High Point Enterprise,https://www.hpenews.com/,High Point,NC,School,tennis; volleyball,Unclear,,,,,,,,,,,,,,hpenews.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.hpenews.com/ | https://www.hpenews.com/site/about.html | https://www.hpenews.com/site/contact.html | https://www.hpenews.com/news/national/new-research-links-personality-to-wine-and-the-bottle-you-bring-to-dinner-is-saying/article_e10e2a81-3f1e-5827-85eb-4fee5af2c698.html | https://www.hpenews.com/opinion/letters_to_the_editor/roundabout-needs-a-trim/article_2c962484-e415-5722-a0f6-21fa625e046a.html | https://www.hpenews.com/special_sections/page-s1/page_68a1fe7a-a87b-5e6e-b257-b4f81c9d0ecc.html,Playwright,https://hpenews.com,https://www.hpenews.com/,
High Point Friends School,https://www.hpfs.org/,High Point,NC,School,basketball; volleyball,Unclear,,,,,,,,,,,,,,hpfs.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.hpfs.org/ | https://www.hpfs.org/contact | https://www.hpfs.org/our-staff | https://www.hpfs.org/hybrid-homeschool-program-high-point-friends-school | https://www.hpfs.org/athletics | https://www.hpfs.org/afterschool-programs,Playwright,https://hpfs.org,https://www.hpfs.org/,
High Point University Athletics,https://highpointpanthers.com/,High Point,NC,College / University,tennis; basketball; volleyball,Unclear,,,,,,,,,,,,,,highpointpanthers.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://highpointpanthers.com/ | https://highpointpanthers.com/sports/2012/9/17/Athletics_0917121859.aspx | https://highpointpanthers.com/staff-directory | https://highpointpanthers.com/sports/2016/12/19/hpu-athletics-hall-of-fame.aspx | https://highpointpanthers.com/facilities | https://highpointpanthers.com/sports/2012/9/6/ATH_0906122704.aspx | https://highpointpanthers.com/sports/2013/9/4/Athletics_0904135817.aspx,Playwright,https://highpointpanthers.com,https://highpointpanthers.com/,
High Point University Club Sports,https://hpuclubsports.com/,High Point,NC,College / University,pickleball; tennis; basketball; volleyball,Unclear,,,Sport,Supervisor,Manager,,,sport@hpuclubsports.com,sport.supervisor@hpuclubsports.com,sportsupervisor@hpuclubsports.com,ssupervisor@hpuclubsports.com,s.supervisor@hpuclubsports.com,sports@hpuclubsports.com,hpuclubsports.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://hpuclubsports.com/ | https://hpuclubsports.com/sports/2026/2/25/about-ics.aspx | https://hpuclubsports.com/staff-directory/coaches-department/2 | https://hpuclubsports.com/staff-directory/staff-department/1 | https://hpuclubsports.com/facilities/battle-born-bjj-and-mma/16 | https://hpuclubsports.com/facilities/congdon-practice-fields/10 | https://hpuclubsports.com/facilities/esports-arena/2,Playwright,https://hpuclubsports.com,https://hpuclubsports.com/,
High Rock Volleyball Club,https://www.highrockvolleyball.com/,China Grove,NC,School,volleyball,Unclear,,,,,,hrvc2023@gmail.com,,,,,,,,highrockvolleyball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.highrockvolleyball.com/ | https://www.highrockvolleyball.com/page/show/6624738-contact-us,Playwright,https://highrockvolleyball.com,https://www.highrockvolleyball.com/,
Highland Country Club,https://highlandcc.us/,Fayetteville,NC,Country Club,tennis,Unclear,,,Cami,Blackwelder,General Manager,cami@highlandcc.us,admin@highlandcc.us,,,,,,,highlandcc.us,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://highlandcc.us/ | https://highlandcc.us/Membership | https://highlandcc.us/Contact_Us,Playwright,https://highlandcc.us,https://highlandcc.us/,
Hillsborough Basketball Academy,https://www.hillsboroughbasketballacademy.com/,Hillsborough,NC,School,basketball,Unclear,,,Kelvin,McNeil,President,,info@hillsboroughbasketballacademy.com,kelvin@hillsboroughbasketballacademy.com,kelvin.mcneil@hillsboroughbasketballacademy.com,kelvinmcneil@hillsboroughbasketballacademy.com,kmcneil@hillsboroughbasketballacademy.com,k.mcneil@hillsboroughbasketballacademy.com,kelvinm@hillsboroughbasketballacademy.com,hillsboroughbasketballacademy.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.hillsboroughbasketballacademy.com/ | https://www.hillsboroughbasketballacademy.com/about | https://www.hillsboroughbasketballacademy.com/contact | https://www.hillsboroughbasketballacademy.com/2027-season,Playwright,https://hillsboroughbasketballacademy.com,https://www.hillsboroughbasketballacademy.com/,
Hollow Rock Racquet & Swim Club,https://www.hollowrock.com/,Durham,NC,Racquet / Tennis Club,pickleball; tennis,Unclear,22,the winter months. LEARN MORE Racquet Hollow Rock Racquet & Swim Club is an award-winning 22 tennis court facility with some of the best maintained courts in North Carolina. We have 19 clay court,Michael,Polasek,General Manager,,info@hollowrock.com,michael@hollowrock.com,michael.polasek@hollowrock.com,michaelpolasek@hollowrock.com,mpolasek@hollowrock.com,m.polasek@hollowrock.com,michaelp@hollowrock.com,hollowrock.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.hollowrock.com/ | https://www.hollowrock.com/staff-2,Playwright,https://hollowrock.com,https://www.hollowrock.com/,
HOME -,https://nhcparksconservancy.org/,Wilmington,NC,Unknown,tennis; basketball,Unclear,,,Dana,Lingenfelser,President,,,dana@nhcparksconservancy.org,dana.lingenfelser@nhcparksconservancy.org,danalingenfelser@nhcparksconservancy.org,dlingenfelser@nhcparksconservancy.org,d.lingenfelser@nhcparksconservancy.org,danal@nhcparksconservancy.org,nhcparksconservancy.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://nhcparksconservancy.org/ | https://nhcparksconservancy.org/mission/ | https://nhcparksconservancy.org/contact/,Playwright,https://nhcparksconservancy.org,https://nhcparksconservancy.org/,
"Home Builders in SC, NC, GA & VA",https://www.mungo.com/,Charlotte,NC,Unknown,pickleball,Unclear,4,"ngton NC New Home Community Community amenities in Arcadia include a large swimming pool, four pickleball courts, a clubhouse with fitness center, a playground, firepit, and more! Arcadia ... Take advan",,,,,info@mungo.com,,,,,,,mungo.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.mungo.com/ | https://www.mungo.com/contact-us | https://www.mungo.com/rentals,Playwright,https://mungo.com,https://www.mungo.com/,
Home Cabarrus County,https://www.cabarruscounty.us/Home,Concord,NC,School,pickleball; volleyball,Unclear,,,,,,kpgrant@cabarruscounty.us,,,,,,,,cabarruscounty.us,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.cabarruscounty.us/Home | https://www.cabarruscounty.us/Government/Departments/Consolidated-Human-Services-Agency/Social-Services/Economic-Services/Family-Support-Services/Work-First-Family-Assistance-and-Services | https://www.cabarruscounty.us/Government/Departments/Solid-Waste-Management | https://www.cabarruscounty.us/Activities-and-Recreation/Library/Register-for-a-Program | https://www.cabarruscounty.us/Activities-and-Recreation/Parks-and-Trails/Reserve-a-Facility | https://www.cabarruscounty.us/Government/Departments/Active-Living-and-Parks/Park-Programs | https://www.cabarruscounty.us/Government/Departments/Active-Living-and-Parks/Park-Programs/Recreational-Programs/Youth-Athletics-Programs,Playwright,https://cabarruscounty.us,https://www.cabarruscounty.us/Home,
homeplaterestaurantdurham.com,https://homeplaterestaurantdurham.com/,Durham,NC,Unknown,squash,Unclear,,,,,,,,,,,,,,homeplaterestaurantdurham.com,Needs Review,"Court sports found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://homeplaterestaurantdurham.com/,Playwright,https://homeplaterestaurantdurham.com,https://homeplaterestaurantdurham.com/,
Homes and Land for Sale,https://frontporchrealtync.com/,Fuquay-Varina,NC,College / University,racquetball,Unclear,,,,,,,,,,,,,,frontporchrealtync.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://frontporchrealtync.com/ | https://frontporchrealtync.com/contact/,Playwright,https://frontporchrealtync.com,https://frontporchrealtync.com/,
Hoop Lab,https://www.hooplabo.com/,Weaverville,NC,School,basketball,Unclear,,,,,,john@hooplabo.com,info@hooplabo.com,,,,,,,hooplabo.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.hooplabo.com/ | https://www.hooplabo.com/about.html,Playwright,https://hooplabo.com,https://www.hooplabo.com/,
Hoops Krew,https://hoopskrew.com/,Charlotte,NC,School,basketball,Unclear,,,BILL,KORTESIS,Founder,,info@hoopskrew.com,bill@hoopskrew.com,bill.kortesis@hoopskrew.com,billkortesis@hoopskrew.com,bkortesis@hoopskrew.com,b.kortesis@hoopskrew.com,billk@hoopskrew.com,hoopskrew.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://hoopskrew.com/ | https://hoopskrew.com/about-us | https://hoopskrew.com/meet-the-team | https://hoopskrew.com/services/recovery-program | https://hoopskrew.com/contact-us,Playwright,https://hoopskrew.com,https://hoopskrew.com/,
I'm Possible Basketball Training Raleigh Durham,https://www.anthonyporterbasketball.com/,Fuquay-Varina,NC,College / University,pickleball; basketball; volleyball,Unclear,,,,,,,,,,,,,,anthonyporterbasketball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.anthonyporterbasketball.com/ | https://www.anthonyporterbasketball.com/programs/ipt-foundations | https://www.anthonyporterbasketball.com/programs/ipt-skill-lab | https://www.anthonyporterbasketball.com/programs/personal-training-membership | https://www.anthonyporterbasketball.com/programs/carolina-united-aau | https://www.anthonyporterbasketball.com/programs/aau-tryouts | https://www.anthonyporterbasketball.com/programs/shooting-handle-lab,Playwright,https://anthonyporterbasketball.com,https://www.anthonyporterbasketball.com/,
ibiblio,https://www.ibiblio.org/,Chapel Hill,NC,Unknown,tennis,Unclear,,,,,,,,,,,,,,ibiblio.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.ibiblio.org/ | https://www.ibiblio.org/about/people/ | https://www.ibiblio.org/about/press/ | https://www.ibiblio.org/about/supporters/ | https://www.ibiblio.org/about/privacy/ | https://www.ibiblio.org/help/contact/,Playwright,https://ibiblio.org,https://www.ibiblio.org/,
Impact Hoops,https://impacthoopers.com/,Greensboro,NC,College / University,basketball,Unclear,,,,,,impacthoopsgso@gmail.com,,,,,,,,impacthoopers.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://impacthoopers.com/ | https://impacthoopers.com/memberships | https://impacthoopers.com/about | https://impacthoopers.com/contact,Playwright,https://impacthoopers.com,https://impacthoopers.com/,
INSZN Athletics,https://www.insznathletics.com/,Charlotte,NC,School,basketball,Unclear,,,,,,insznathletics@gmail.com,,,,,,,,insznathletics.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.insznathletics.com/ | https://www.insznathletics.com/basketball-court | https://www.insznathletics.com/programs | https://www.insznathletics.com/contact-us,Playwright,https://insznathletics.com,https://www.insznathletics.com/,
