Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
University of the Pacific,https://pacifictigers.com/,Stockton,CA,College / University,tennis; basketball; volleyball,Unclear,,,Shane,Greaney,Manager,,,shane@pacifictigers.com,shane.greaney@pacifictigers.com,shanegreaney@pacifictigers.com,sgreaney@pacifictigers.com,s.greaney@pacifictigers.com,shaneg@pacifictigers.com,pacifictigers.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://pacifictigers.com/ | https://pacifictigers.com/staff-directory | https://pacifictigers.com/facilities | https://pacifictigers.com/sports/2023/12/15/athletics-hall-of-fame-landing-page.aspx | https://pacifictigers.com/sports/2021/9/24/box-office-hours.aspx | https://pacifictigers.com/sports/2024/2/7/faculty-staff-appreciation-days.aspx | https://pacifictigers.com/sports/2019/6/25/about-the-paf.aspx,Playwright,https://pacifictigers.com,https://pacifictigers.com/,
Unlimited Potential Basketball,https://upbtraining.com/,Burlingame,CA,School,basketball,Unclear,,,Bianca,Turner,CEO,,info@upbtraining.com,bianca@upbtraining.com,bianca.turner@upbtraining.com,biancaturner@upbtraining.com,bturner@upbtraining.com,b.turner@upbtraining.com,biancat@upbtraining.com,upbtraining.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Third-party email removed (not on facility domain). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://upbtraining.com/ | https://upbtraining.com/coach-packies-mentorship-program | https://upbtraining.com/pages/about-test | https://upbtraining.com/pages/our-team | https://upbtraining.com/pages/contact-us,Playwright,https://upbtraining.com,https://upbtraining.com/,
Unlmted,https://www.unlmted.basketball/,Los Angeles,CA,Unknown,basketball,Unclear,,,,,,,,,,,,,,unlmted.basketball,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.unlmted.basketball/ | https://www.unlmted.basketball/contact,Playwright,https://unlmted.basketball,https://www.unlmted.basketball/,
Up Next Youth Basketball Academy,https://www.upnext-basketball.com/,,CA,School,basketball,Unclear,,,,,,,info@upnext-basketball.com,,,,,,,upnext-basketball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.upnext-basketball.com/ | https://www.upnext-basketball.com/our-story-youth-basketball | https://www.upnext-basketball.com/contact-upnext-youth-basketball,Playwright,https://upnext-basketball.com,https://www.upnext-basketball.com/,
Urban Volleyball Athletic Club,https://urbanvolleyballac.com/,San Jose,CA,Athletic Center,volleyball,Unclear,,,,,,andrew@urbanvolleyballac.com,info@urbanvolleyballac.com,,,,,,,urbanvolleyballac.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://urbanvolleyballac.com/ | https://urbanvolleyballac.com/about-us/contact-us/ | https://urbanvolleyballac.com/about-us/ | https://urbanvolleyballac.com/about-us/facilities/ | https://urbanvolleyballac.com/about-us/sponsors/ | https://urbanvolleyballac.com/programs/boys-club/ | https://urbanvolleyballac.com/programs/boys-club-registration/,Playwright,https://urbanvolleyballac.com,https://urbanvolleyballac.com/,
US Badminton Academy,https://usbadmintonacademy.com/,Livermore,CA,School,badminton,Unclear,,,,,,,,,,,,,,usbadmintonacademy.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://usbadmintonacademy.com/ | https://usbadmintonacademy.com/membership-and-fees,Playwright,https://usbadmintonacademy.com,https://usbadmintonacademy.com/,
USA YellowPages,https://www.usaypage.com/,,CA,School,racquetball,Unclear,,,,,,,,,,,,,,usaypage.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.usaypage.com/ | https://www.usaypage.com/rental-agencies-property-category/index.html | https://www.usaypage.com/one/contact.html,Playwright,https://usaypage.com,https://www.usaypage.com/,
USTA NorCal,https://www.ustanorcal.com/,Alameda,CA,Unknown,pickleball; tennis,Unclear,,,Christine,Costamagna,President,costamagna@norcal.usta.com,,,,,,,,norcal.usta.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.ustanorcal.com/ | https://www.ustanorcal.com/about | https://www.ustanorcal.com/about/leadership | https://www.ustanorcal.com/about/committees | https://www.ustanorcal.com/event/2026-facilities-summit/,Playwright,https://ustanorcal.com,https://www.ustanorcal.com/,
USTA Southern California,https://ustasocal.com/,,CA,Racquet / Tennis Club,tennis,Unclear,,,TREVOR,KRONEMANN,Executive Director,,,trevor@ustasocal.com,trevor.kronemann@ustasocal.com,trevorkronemann@ustasocal.com,tkronemann@ustasocal.com,t.kronemann@ustasocal.com,trevork@ustasocal.com,ustasocal.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: phone. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://ustasocal.com/ | https://ustasocal.com/college/programs/ | https://ustasocal.com/junior/youth-leadership-council/ | https://ustasocal.com/resources/grants/ | https://ustasocal.com/about/ | https://ustasocal.com/staff/ | https://ustasocal.com/news/2026-clay-court-nationals-recap/,Playwright,https://ustasocal.com,https://ustasocal.com/,
Valinor Sports,https://valinorsports.com/,Santa Barbara,CA,Indoor Sports Complex,pickleball; basketball; volleyball,Unclear,,,,,,,,,,,,,,valinorsports.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://valinorsports.com/,Playwright,https://valinorsports.com,https://valinorsports.com/,
Valley Jewish Community Center,https://www.valleyjcc.org/,Granada Hills,CA,YMCA / JCC,basketball,Unclear,,,,,,,info@valleyjcc.org,,,,,,,valleyjcc.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.valleyjcc.org/ | https://www.valleyjcc.org/membership | https://www.valleyjcc.org/contact | https://www.valleyjcc.org/staff | https://www.valleyjcc.org/youthbasketball,Playwright,https://valleyjcc.org,https://www.valleyjcc.org/,
"Valley Plaza Sports Complex in Alabama, United States",https://valley-plaza-sports-complex.sportsgrounds.us.com/,North Hollywood,CA,Indoor Sports Complex,tennis; basketball; volleyball; badminton; squash,Unclear,,,,,,,,,,,,,,valley-plaza-sports-complex.sportsgrounds.us.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://valley-plaza-sports-complex.sportsgrounds.us.com/,Playwright,https://valley-plaza-sports-complex.sportsgrounds.us.com,https://valley-plaza-sports-complex.sportsgrounds.us.com/,
Valley Stars,https://www.myvalleystars.com/,,CA,College / University,basketball; volleyball,Unclear,,,,,,,info@myvalleystars.com,,,,,,,myvalleystars.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.myvalleystars.com/ | https://www.myvalleystars.com/meet-the-team | https://www.myvalleystars.com/refund | https://www.myvalleystars.com/contact-us,Playwright,https://myvalleystars.com,https://www.myvalleystars.com/,
VC Reporter,https://www.vcreporter.com/,South Pasadena,CA,Unknown,pickleball; tennis,Unclear,,,,,,,,,,,,,,vcreporter.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.vcreporter.com/ | https://www.vcreporter.com/site/about_us.html | https://www.vcreporter.com/site/contact.html | https://www.vcreporter.com/news/moorpark-approves-entertainment-zone-two-year-pilot-program-will-allow-public-alcohol-consumption-on-high/article_2961bae5-f19f-4d0a-bc6f-c26aa80c3fd5.html | https://www.vcreporter.com/ventana/about_town/,Playwright,https://vcreporter.com,https://www.vcreporter.com/,
Velocity Sports Performance,https://velocityspusa.com/,,CA,School,volleyball,Unclear,,,,,,,,,,,,,,velocityspusa.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://velocityspusa.com/ | https://velocityspusa.com/adults/ | https://velocityspusa.com/about-us/ | https://velocityspusa.com/testimonials/ | https://velocityspusa.com/get-started/ | https://velocityspusa.com/youth-athletes/,Playwright,https://velocityspusa.com,https://velocityspusa.com/,
Ventura College Pirate Athletics,https://vcweplayhard.com/landing/index,Ventura,CA,College / University,tennis; basketball; volleyball,Unclear,,,,,,,,,,,,,,vcweplayhard.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://vcweplayhard.com/landing/index | https://vcweplayhard.com/information/directory/index | https://vcweplayhard.com/information/VC-Athletics-Sponsorship-Information.pdf | https://vcweplayhard.com/information/facilities/facilities | https://vcweplayhard.com/information/directory/bios/Walker-Jimmy-AD | https://vcweplayhard.com/information/directory/support,Playwright,https://vcweplayhard.com,https://vcweplayhard.com/landing/index,
Ventura County Star,https://www.vcstar.com/,Camarillo,CA,School,pickleball; tennis,Unclear,,,,,,,,,,,,,,vcstar.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.vcstar.com/ | https://www.vcstar.com/story/news/local/ventura-county-star-about-us-history/86931226007/ | https://www.vcstar.com/contact/staff/,Playwright,https://vcstar.com,https://www.vcstar.com/,
Villages Tennis Club,https://villagestennis.vgcc.club/,San Jose,CA,Racquet / Tennis Club,tennis,Unclear,,,,,,,,,,,,,,villagestennis.vgcc.club,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Third-party email removed (not on facility domain).",https://villagestennis.vgcc.club/ | https://villagestennis.vgcc.club/membership/ | https://villagestennis.vgcc.club/member-directory-yourcourts/ | https://villagestennis.vgcc.club/jump-start/ | https://villagestennis.vgcc.club/yourcourts-instructions/ | https://villagestennis.vgcc.club/reserving-the-ball-machine/registering-for-tennis-events/ | https://villagestennis.vgcc.club/switching-between-yourcourts-accounts/,Playwright,https://villagestennis.vgcc.club,https://villagestennis.vgcc.club/,
Visit Santa Cruz County,https://www.santacruz.org/,Santa Cruz,CA,Unknown,tennis; basketball; volleyball,Unclear,,,,,,,,,,,,,,santacruz.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.santacruz.org/ | https://www.santacruz.org/plan-your-trip/contact-us/ | https://www.santacruz.org/plan-your-trip/about-santa-cruz-county/,Playwright,https://santacruz.org,https://www.santacruz.org/,
Volitude Volleyball,https://www.volitudevolleyball.com/,La Mirada,CA,School,volleyball,Unclear,,,,,,,info@volitudevolleyball.com,,,,,,,volitudevolleyball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.volitudevolleyball.com/ | https://www.volitudevolleyball.com/camps-1,Playwright,https://volitudevolleyball.com,https://www.volitudevolleyball.com/,
Volleyballoceanside,https://volleyballoceanside.com/,Carlsbad,CA,Unknown,volleyball,Unclear,,,,,,example@mail.com,info@volleyballoceanside.com,,,,,,,volleyballoceanside.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://volleyballoceanside.com/,Playwright,https://volleyballoceanside.com,https://volleyballoceanside.com/,
Volleyballstarsla,https://www.volleyballstarsla.com/,Alhambra,CA,Private Club,volleyball,Unclear,,,,,,,info@volleyballstarsla.com,,,,,,,volleyballstarsla.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.volleyballstarsla.com/ | https://www.volleyballstarsla.com/about | https://www.volleyballstarsla.com/contact-us,Playwright,https://volleyballstarsla.com,https://www.volleyballstarsla.com/,
Volleynation,https://www.volleynation.com/,,CA,Unknown,volleyball,Unclear,,,Mark,Reuter,Owner,mreuter@volleynation.com,,,,,,,,volleynation.com,Needs Review,"Court sports found, but indoor/outdoor not stated. CA location evidence: phone. No court count stated by a reliable source; left blank.",https://www.volleynation.com/ | https://www.volleynation.com/blank-2,Playwright,https://volleynation.com,https://www.volleynation.com/,
Wake Island Waterpark,https://www.wakeislandwaterpark.com/,Pleasant Grove,CA,Pickleball Club,pickleball; tennis,Unclear,,,,,,groups@wakeislandwaterpark.com,info@wakeislandwaterpark.com,,,,,,,wakeislandwaterpark.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.wakeislandwaterpark.com/ | https://www.wakeislandwaterpark.com/explore-the-park | https://www.wakeislandwaterpark.com/contact | https://www.wakeislandwaterpark.com/membership | https://www.wakeislandwaterpark.com/floating-pickleball-court-rental,Playwright,https://wakeislandwaterpark.com,https://www.wakeislandwaterpark.com/,
Way Too Fast Athletic Studio,https://www.waytoofastas.com/,Buena Park,CA,Athletic Center,basketball,Unclear,,,,,,customerservice@waytoofastas.com,,,,,,,,waytoofastas.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.waytoofastas.com/ | https://www.waytoofastas.com/memberships | https://www.waytoofastas.com/contact-9 | https://www.waytoofastas.com/about-4,Playwright,https://waytoofastas.com,https://www.waytoofastas.com/,
WE GOT HANDLES ACADE,https://www.wegothandlesacademy.com/,Hemet,CA,School,basketball,Unclear,,,,,,wegothandlesacademy@gmail.com,,,,,,,,wegothandlesacademy.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.wegothandlesacademy.com/ | https://www.wegothandlesacademy.com/programinfo,Playwright,https://wegothandlesacademy.com,https://www.wegothandlesacademy.com/,
Weil Tennis,https://www.weiltennis.com/,Ojai,CA,Racquet / Tennis Club,tennis,Unclear,,,Mark,Weil,Founder,mweil@weiltennis.com,,,,,,,,weiltennis.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.weiltennis.com/ | https://www.weiltennis.com/contact/ | https://www.weiltennis.com/weil-campus-facilities/ | https://www.weiltennis.com/college-placement-program/ | https://www.weiltennis.com/community-life-program/ | https://www.weiltennis.com/diningprogram/ | https://www.weiltennis.com/weil-coaches/,Playwright,https://weiltennis.com,https://www.weiltennis.com/,
Wellness ...,https://www.wellnessliving.com/,Santa Clara,CA,School,tennis; basketball; volleyball,Unclear,,,Lisa,Conrow,Owner,,,lisa@wellnessliving.com,lisa.conrow@wellnessliving.com,lisaconrow@wellnessliving.com,lconrow@wellnessliving.com,l.conrow@wellnessliving.com,lisac@wellnessliving.com,wellnessliving.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.wellnessliving.com/ | https://www.wellnessliving.com/tour-management/software/ | https://www.wellnessliving.com/swim-school/software/ | https://www.wellnessliving.com/medical-spa/software/ | https://www.wellnessliving.com/features/manage-staff/ | https://www.wellnessliving.com/features/manage-clients/ | https://www.wellnessliving.com/features/elevate-page/,Playwright,https://wellnessliving.com,https://www.wellnessliving.com/,
West Coast Impact,https://westcoastimpact.com/,Orangevale,CA,Unknown,basketball; volleyball,Unclear,,,,,,,,,,,,,,westcoastimpact.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://westcoastimpact.com/ | https://westcoastimpact.com/coaches-corner,Playwright,https://westcoastimpact.com,https://westcoastimpact.com/,
West Coast Tigers,https://www.thewestcoasttigers.com/,Los Angeles,CA,College / University,basketball,Unclear,,,,,,,,,,,,,,thewestcoasttigers.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.thewestcoasttigers.com/,Playwright,https://thewestcoasttigers.com,https://www.thewestcoasttigers.com/,
West Coast Volleyball Association,https://www.wcvba.com/,,CA,Private Club,volleyball,Unclear,,,,,,communications@wcvba.com,,,,,,,,wcvba.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.wcvba.com/ | https://www.wcvba.com/aboutthewcvba,Playwright,https://wcvba.com,https://www.wcvba.com/,
West County Volleyball,https://westcountyvolleyball.com/,Guerneville,CA,School,volleyball,Unclear,,,,,,westcountyvb@gmail.com,,,,,,,,westcountyvolleyball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://westcountyvolleyball.com/ | https://westcountyvolleyball.com/contact/,Playwright,https://westcountyvolleyball.com,https://westcountyvolleyball.com/,
Westlake Athletics,https://www.westlakeathletics.com/,Westlake Village,CA,School,tennis,Unclear,,,,,,,,,,,,,,westlakeathletics.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.westlakeathletics.com/ | https://www.westlakeathletics.com/home | https://www.westlakeathletics.com/warrior-athletics-info/general-information | https://www.westlakeathletics.com/warrior-athletics-info/current-whs-students | https://www.westlakeathletics.com/warrior-athletics-info/incoming-freshmen | https://www.westlakeathletics.com/warrior-athletics-info/transfer-students | https://www.westlakeathletics.com/ticketsfacilities,Playwright,https://westlakeathletics.com,https://www.westlakeathletics.com/,
WESTSIDE TENNIS -,https://westside-tennis.com/,Santa Monica,CA,Racquet / Tennis Club,tennis,Unclear,,,Mike,Layton,Founder,,,mike@westside-tennis.com,mike.layton@westside-tennis.com,mikelayton@westside-tennis.com,mlayton@westside-tennis.com,m.layton@westside-tennis.com,mikel@westside-tennis.com,westside-tennis.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://westside-tennis.com/ | https://westside-tennis.com/westside-tennis-contact/,Playwright,https://westside-tennis.com,https://westside-tennis.com/,
Where to Play - SWBA,https://swbadminton.org/,,CA,College / University,badminton,Unclear,,,,,,,,,,,,,,swbadminton.org,Needs Review,"Court sports found, but indoor/outdoor not stated. CA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://swbadminton.org/,Playwright,https://swbadminton.org,https://swbadminton.org/,
Whitlinger Sarsfield Tennis,https://whitlingersarsfieldtennis.com/,,CA,Racquet / Tennis Club,pickleball; tennis,Unclear,,,,,,thomassarsfield@mac.com,,,,,,,,whitlingersarsfieldtennis.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://whitlingersarsfieldtennis.com/ | https://whitlingersarsfieldtennis.com/general-info/ | https://whitlingersarsfieldtennis.com/whitlinger-cup/,Playwright,https://whitlingersarsfieldtennis.com,https://whitlingersarsfieldtennis.com/,
Whittier College,https://www.whittier.edu/,Whittier,CA,College / University,pickleball; tennis,Unclear,,,,,,president@whittier.edu,,,,,,,,whittier.edu,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.whittier.edu/ | https://www.whittier.edu/about | https://www.whittier.edu/about/mission | https://www.whittier.edu/about/accreditation | https://www.whittier.edu/about/presidentsoffice | https://www.whittier.edu/about/traditions | https://www.whittier.edu/about/visit,Playwright,https://whittier.edu,https://www.whittier.edu/,
Wilson Collegiate Tennis Camps,https://www.wilsontenniscamps.com/,,CA,Racquet / Tennis Club,tennis,Unclear,,,,,,,info@premiersportscamps.com,,,,,,,premiersportscamps.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.wilsontenniscamps.com/ | https://www.wilsontenniscamps.com/contact/ | https://www.wilsontenniscamps.com/join-our-staff/ | https://www.wilsontenniscamps.com/locations/ | https://www.wilsontenniscamps.com/wilson-collegiate-tennis-camps/,Playwright,https://wilsontenniscamps.com,https://www.wilsontenniscamps.com/,
Windsor High School,https://www.whs.wusd.org/,Windsor,CA,School,basketball,Unclear,,,,,,,,,,,,,,whs.wusd.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.whs.wusd.org/ | https://www.whs.wusd.org/25093_2 | https://www.whs.wusd.org/25096_2 | https://www.whs.wusd.org/18225_3 | https://www.whs.wusd.org/18228_3 | https://www.athletics.wusd.org/ | http://windsorhsleadership.weebly.com/,Playwright,https://whs.wusd.org,https://www.whs.wusd.org/,
Windy City Open 2026 Presented by the Walter Family - SquashTV,https://www.squash.tv/,Sep London,CA,Private Club,squash,Unclear,,,,,,,,,,,,,,squash.tv,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.squash.tv/ | https://www.squash.tv/membership-pass-types/ | https://www.squash.tv/tournament/nash-cup-2026-nash-family-wealth-management-national-bank-financial/,Playwright,https://squash.tv,https://www.squash.tv/,
Winner Circle Athletics,https://www.winnercircleathletics.com/,Corona,CA,Unknown,basketball,Unclear,,,,,,contact.thecircle.wca@gmail.com,,,,,,,,winnercircleathletics.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.winnercircleathletics.com/,Playwright,https://winnercircleathletics.com,https://www.winnercircleathletics.com/,
Woodhaven Country Club,https://www.woodhavencc.com/,Palm Desert,CA,Country Club,tennis,Unclear,,,,,,,,,,,,,,woodhavencc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.woodhavencc.com/ | https://www.woodhavencc.com/memberships/ | https://www.woodhavencc.com/contact-us/ | https://www.woodhavencc.com/meet-our-team/,Playwright,https://woodhavencc.com,https://www.woodhavencc.com/,
Woodland Vista Swim & Racquet Club,https://woodlandvista.org/,Los Altos,CA,Racquet / Tennis Club,pickleball; tennis,Unclear,,,,,,,,,,,,,,woodlandvista.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://woodlandvista.org/ | https://woodlandvista.org/content.aspx,Playwright,https://woodlandvista.org,https://woodlandvista.org/,
"World-Class Tennis Academy in Orange County, Southern California",https://vvtennisacademy.com,,CA,Racquet / Tennis Club,tennis,Unclear,,,,,,,,,,,,,,vvtennisacademy.com,Needs Review,"Court sports found, but indoor/outdoor not stated. CA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Retrieved by Scrapling Fetcher after Playwright failed.",https://vvtennisacademy.com,Scrapling Fetcher,https://vvtennisacademy.com,https://vvtennisacademy.com/,Playwright failed: page.evaluate: TypeError: result is not a function
WynTennis LLC - Setmore,https://wyntenniswestin.setmore.com/,Rancho Mirage,CA,Unknown,pickleball; tennis; padel,Unclear,,,,,,westin@wyntennis.net,,,,,,,,wyntennis.net,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://wyntenniswestin.setmore.com/,Playwright,https://wyntenniswestin.setmore.com,https://wyntenniswestin.setmore.com/,
Yaz Pickleball,https://yazpickleball.com/,Corte Madera,CA,Pickleball Club,pickleball; tennis,Unclear,,,,,,,,,,,,,,yazpickleball.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://yazpickleball.com/ | https://yazpickleball.com/about/ | https://yazpickleball.com/contact/,Playwright,https://yazpickleball.com,https://yazpickleball.com/,
YC BALLERS - RENT THE COURT - Yuba City Ballers,https://www.yubacityballers.com/,Yuba City,CA,School,basketball,Unclear,,,,,,,,,,,,,,yubacityballers.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.yubacityballers.com/ | https://www.yubacityballers.com/programs | https://www.yubacityballers.com/rent-the-court | https://www.yubacityballers.com/contact,Playwright,https://yubacityballers.com,https://www.yubacityballers.com/,
YMCA COMMUNITY COMPLEX - Anaheim Family YMCA,https://www.anaheimymca.org/,Anaheim,CA,YMCA / JCC,futsal,Unclear,,,,,,,info@anaheimymca.org,,,,,,,anaheimymca.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.anaheimymca.org/ | https://www.anaheimymca.org/programs/ | https://www.anaheimymca.org/anaheim-achieves-after-school-program/ | https://www.anaheimymca.org/adaptive-programs/ | https://www.anaheimymca.org/about/,Playwright,https://anaheimymca.org,https://www.anaheimymca.org/,
